bin_id,node_id,in_degree,out_degree
105,909,3,0
105,884,1,0
105,413,2,12
105,725,2,0
105,603,10,3
105,453,2,0
105,117,11,10
105,374,4,4
105,160,2,0
105,440,0,4
105,99,2,0
105,213,4,0
105,372,0,10
105,577,2,0
105,20,1,0
105,248,2,2
105,753,2,0
105,544,2,0
105,621,3,0
105,908,1,0
105,210,1,2
105,771,1,0
106,38,7,1
106,378,3,7
106,496,13,86
106,626,5,0
106,270,20,7
106,267,15,5
106,603,18,6
106,527,19,0
106,387,4,8
106,156,6,4
106,428,8,0
106,660,13,9
106,210,6,0
106,836,29,49
106,193,17,2
106,118,2,6
106,491,12,4
106,702,13,5
106,71,13,0
106,489,16,12
106,886,24,20
106,477,5,0
106,434,5,3
106,653,0,2
106,248,2,0
106,429,0,6
106,198,5,0
106,253,15,15
106,502,3,9
106,615,11,5
106,923,3,56
106,939,42,0
106,460,0,51
106,420,8,0
106,525,8,6
106,809,9,0
106,867,11,1
106,250,9,2
106,447,8,0
106,461,9,0
106,893,8,0
106,424,3,1
106,465,2,0
106,117,11,24
106,119,6,2
106,172,0,5
106,160,8,0
106,435,2,4
106,634,12,2
106,487,10,4
106,339,25,24
106,445,12,1
106,582,30,6
106,3,28,2
106,691,31,0
106,866,31,70
106,246,26,194
106,959,34,10
106,751,13,2
106,488,23,0
106,889,23,0
106,232,52,56
106,637,45,0
106,706,24,0
106,205,29,2
106,261,26,0
106,638,7,4
106,222,4,0
106,478,18,0
106,245,2,4
106,72,12,114
106,797,19,0
106,122,9,0
106,343,17,0
106,346,12,8
106,921,8,0
106,779,9,0
106,63,14,0
106,677,17,0
106,99,12,0
106,908,19,25
106,859,2,0
106,628,10,2
106,656,16,0
106,464,4,2
106,158,6,0
106,184,6,0
106,880,1,0
106,164,5,1
106,763,7,0
106,59,10,1
106,854,11,0
106,674,4,135
106,771,0,2
106,725,10,8
106,513,2,0
106,533,2,5
106,882,0,12
106,642,2,0
106,79,5,4
106,74,2,0
106,486,2,2
106,110,3,7
106,413,0,12
106,453,3,0
106,159,0,5
106,165,5,6
106,213,6,46
106,77,4,0
106,531,8,0
106,295,4,0
106,20,1,8
106,14,9,0
106,236,1,1
106,183,2,1
106,544,0,96
106,272,6,0
106,466,6,0
106,242,6,0
106,162,6,0
106,401,2,0
106,504,10,0
106,18,6,2
106,580,0,2
106,197,1,0
106,374,4,0
106,97,1,0
106,34,1,0
107,464,2,8
107,884,2,0
107,660,14,10
107,18,18,0
107,460,0,53
107,20,1,10
107,424,4,0
107,447,9,0
107,250,14,1
107,420,18,2
107,461,12,9
107,893,12,18
107,525,15,14
107,809,16,0
107,253,6,9
107,510,1,0
107,246,40,434
107,205,55,0
107,232,81,149
107,339,49,0
107,159,2,7
107,867,13,8
107,527,13,7
107,502,10,0
107,909,12,28
107,346,34,8
107,959,54,0
107,882,4,0
107,164,26,1
107,434,17,0
107,63,26,0
107,628,18,234
107,603,15,6
107,270,15,2
107,79,17,25
107,496,46,64
107,38,14,0
107,637,75,7
107,261,57,2
107,582,59,4
107,3,53,2
107,889,54,3
107,691,61,16
107,193,25,88
107,706,42,0
107,866,61,34
107,702,5,31
107,880,3,0
107,489,14,5
107,725,2,2
107,117,9,2
107,72,1,140
107,478,11,0
107,908,13,0
107,797,19,9
107,99,10,0
107,656,25,0
107,886,18,47
107,921,11,0
107,343,23,0
107,122,10,4
107,677,11,0
107,779,10,0
107,445,25,16
107,836,42,14
107,453,4,2
107,267,2,14
107,198,9,0
107,131,0,1
107,213,3,0
107,119,0,2
107,477,7,0
107,533,4,2
107,923,4,53
107,939,43,0
107,441,3,0
107,466,13,44
107,252,3,0
107,272,18,0
107,162,14,6
107,504,16,5
107,378,2,10
107,674,14,0
107,513,18,0
107,741,6,4
107,366,1,0
107,62,17,4
107,97,12,0
107,387,12,0
107,642,12,0
107,39,12,0
107,156,12,0
107,486,12,0
107,428,12,0
107,544,0,160
107,242,10,0
107,751,14,0
107,488,18,0
107,854,10,0
107,71,9,2
107,14,1,0
107,59,4,0
107,491,6,4
107,763,8,0
107,634,39,2
107,531,2,0
107,160,2,0
107,118,0,12
107,413,0,12
107,172,4,0
107,465,3,0
107,435,0,4
107,372,2,0
107,134,1,0
107,184,6,0
107,165,0,4
107,197,1,0
107,626,2,0
107,211,2,0
107,615,2,2
107,295,4,0
107,158,5,0
107,621,1,0
107,771,2,0
107,245,0,3
107,110,0,6
107,487,3,1
107,222,1,0
107,638,3,0
107,649,0,4
107,200,1,0
107,181,1,0
107,27,1,0
107,77,0,1
107,290,0,2
107,210,0,2
107,429,0,6
108,246,58,266
108,866,61,276
108,198,13,1
108,267,12,9
108,637,72,1
108,582,74,3
108,691,74,0
108,232,81,68
108,205,69,0
108,253,15,11
108,533,9,8
108,71,18,3
108,245,9,3
108,489,17,7
108,210,1,4
108,660,15,13
108,159,0,23
108,867,25,12
108,122,6,6
108,656,20,0
108,117,20,20
108,270,38,0
108,923,2,91
108,445,51,12
108,261,72,0
108,836,38,46
108,628,16,133
108,642,6,0
108,156,8,0
108,63,12,0
108,486,8,7
108,428,8,0
108,343,14,0
108,434,7,0
108,959,64,0
108,496,46,348
108,164,16,1
108,909,9,0
108,97,7,0
108,387,6,4
108,346,33,21
108,62,8,0
108,79,10,44
108,889,74,3
108,39,6,0
108,120,0,19
108,183,2,1
108,34,1,0
108,634,54,15
108,702,13,18
108,797,12,63
108,378,2,3
108,854,12,0
108,880,9,0
108,886,13,50
108,520,1,0
108,674,16,1
108,441,3,0
108,487,26,1
108,72,4,56
108,921,6,0
108,677,8,0
108,779,4,0
108,908,9,18
108,99,4,0
108,478,8,0
108,464,3,0
108,615,9,17
108,110,4,5
108,295,6,0
108,3,58,1
108,706,64,0
108,158,30,0
108,213,4,0
108,491,14,16
108,939,76,0
108,527,26,1
108,603,38,10
108,165,7,5
108,435,3,4
108,763,5,0
108,504,14,15
108,894,1,7
108,650,9,1
108,741,0,68
108,513,14,0
108,488,28,0
108,638,21,6
108,339,53,0
108,59,10,0
108,477,5,2
108,181,0,4
108,649,1,0
108,200,1,0
108,119,6,0
108,771,2,8
108,502,6,2
108,236,2,0
108,809,18,0
108,420,18,0
108,193,29,124
108,43,3,0
108,845,0,3
108,460,0,43
108,250,11,28
108,447,9,0
108,461,17,0
108,525,15,12
108,893,17,0
108,172,3,9
108,211,3,0
108,424,3,0
108,407,2,12
108,751,12,0
108,184,23,8
108,626,20,0
108,413,0,12
108,453,2,6
108,725,5,0
108,160,3,0
108,544,1,64
108,272,6,0
108,242,4,0
108,162,8,0
108,466,6,0
108,38,8,0
108,248,2,2
108,222,6,0
108,753,4,0
108,401,2,0
108,374,0,28
108,14,4,0
108,577,3,2
108,77,0,2
108,580,0,9
108,20,1,8
108,465,2,0
108,252,2,0
108,621,2,0
108,531,4,0
108,118,0,2
108,18,2,0
109,702,25,52
109,797,30,111
109,674,19,52
109,854,21,18
109,886,29,17
109,71,24,4
109,59,22,1
109,491,24,4
109,489,27,37
109,464,14,1
109,181,0,4
109,867,17,2
109,649,1,0
109,513,17,2
109,200,1,0
109,193,30,42
109,504,16,54
109,836,47,17
109,164,17,2
109,656,15,6
109,908,19,0
109,959,61,0
109,909,9,28
109,923,0,24
109,939,24,0
109,527,11,11
109,346,14,7
109,882,4,14
109,434,6,0
109,63,14,24
109,628,12,4
109,118,0,1
109,18,2,0
109,72,10,94
109,343,16,0
109,921,8,0
109,478,16,0
109,99,8,2
109,779,6,0
109,122,8,2
109,677,16,0
109,172,12,6
109,637,72,13
109,246,35,319
109,205,51,8
109,232,71,113
109,691,62,0
109,582,74,2
109,634,43,1
109,3,45,1
109,706,38,0
109,339,42,0
109,261,56,0
109,889,59,0
109,866,49,224
109,77,0,1
109,295,5,2
109,267,10,17
109,160,6,0
109,603,26,5
109,460,0,48
109,461,9,2
109,893,9,0
109,447,9,0
109,525,12,0
109,420,10,0
109,809,8,0
109,250,10,1
109,477,5,0
109,424,3,0
109,751,9,14
109,465,2,0
109,210,0,12
109,771,2,0
109,110,2,6
109,401,12,0
109,198,12,0
109,270,28,0
109,117,18,47
109,222,4,0
109,248,10,0
109,793,2,0
109,650,7,0
109,533,9,11
109,638,9,6
109,660,6,6
109,445,19,31
109,165,4,16
109,615,11,0
109,502,13,6
109,34,5,9
109,245,7,0
109,880,11,0
109,496,41,78
109,253,13,9
109,184,14,15
109,626,17,3
109,387,4,4
109,156,7,4
109,428,6,0
109,213,7,0
109,211,4,22
109,158,23,0
109,74,2,0
109,79,4,37
109,642,2,0
109,39,2,0
109,520,2,0
109,378,2,0
109,183,2,0
109,120,2,19
109,487,10,3
109,544,0,32
109,466,6,24
109,488,21,2
109,242,2,0
109,162,2,0
109,272,3,0
109,236,3,0
109,159,2,6
109,653,2,2
109,894,1,3
109,453,5,2
109,55,2,0
109,413,0,12
109,725,2,2
109,20,0,27
109,106,1,0
109,441,1,0
109,119,5,1
109,741,2,80
109,14,12,0
109,259,2,0
109,38,3,0
109,290,0,4
109,275,2,0
109,435,0,4
109,720,4,0
109,62,5,2
109,845,0,2
109,753,0,4
109,531,2,0
109,577,4,0
109,372,4,0
109,43,4,0
109,486,4,0
109,197,4,0
110,346,22,15
110,628,11,14
110,923,2,44
110,939,38,0
110,253,6,2
110,753,4,4
110,634,56,2
110,487,10,3
110,246,38,446
110,205,78,1
110,193,43,67
110,261,77,0
110,339,58,20
110,3,58,0
110,866,50,286
110,889,73,0
110,959,68,0
110,582,81,0
110,637,69,4
110,691,82,0
110,706,54,0
110,232,69,44
110,908,13,18
110,491,13,3
110,886,16,57
110,97,2,0
110,660,7,2
110,489,17,3
110,164,11,2
110,702,16,20
110,603,29,3
110,267,6,17
110,183,4,3
110,656,18,2
110,122,5,5
110,527,17,2
110,71,15,9
110,213,5,0
110,270,5,0
110,59,13,0
110,854,15,0
110,674,15,0
110,797,16,79
110,211,2,11
110,880,9,0
110,909,9,14
110,453,4,0
110,72,4,32
110,677,6,0
110,172,6,8
110,720,2,0
110,478,6,0
110,779,2,0
110,99,4,0
110,921,4,0
110,343,6,0
110,63,7,0
110,62,4,2
110,272,3,0
110,531,5,0
110,159,1,16
110,867,17,0
110,836,26,10
110,638,12,4
110,20,2,13
110,420,8,0
110,447,7,0
110,387,2,14
110,428,7,0
110,156,8,0
110,434,3,0
110,882,2,4
110,502,3,10
110,165,6,0
110,751,10,0
110,725,3,4
110,295,12,0
110,477,2,0
110,741,4,128
110,496,39,175
110,158,33,0
110,513,24,28
110,378,2,5
110,38,6,0
110,653,2,2
110,79,1,18
110,461,7,2
110,893,7,0
110,250,8,2
110,424,1,0
110,106,1,0
110,525,8,12
110,894,2,4
110,809,6,1
110,464,8,0
110,504,7,0
110,14,4,0
110,407,0,2
110,650,3,1
110,445,33,2
110,184,16,3
110,626,15,0
110,162,1,1
110,117,6,13
110,488,16,0
110,615,2,8
110,110,6,2
110,245,3,18
110,18,7,0
110,236,2,0
110,413,0,12
110,533,0,2
110,118,2,19
110,520,1,0
110,120,1,0
110,34,2,9
110,845,0,1
110,460,0,8
110,259,2,0
110,763,6,0
110,210,2,14
110,435,0,2
110,486,0,2
110,441,1,0
110,621,1,0
110,252,1,0
110,466,1,0
110,580,0,16
110,744,2,0
110,222,1,0
110,771,2,0
110,510,0,2
110,39,3,0
110,160,1,0
110,198,1,0
110,77,1,0
110,74,1,0
110,374,2,0
111,267,4,10
111,270,26,1
111,923,0,38
111,939,36,0
111,510,2,2
111,193,23,264
111,236,11,0
111,232,61,148
111,246,41,363
111,252,11,0
111,205,59,21
111,261,56,1
111,272,16,0
111,3,56,30
111,79,26,34
111,158,17,0
111,162,14,0
111,866,61,18
111,836,44,28
111,637,71,3
111,691,58,0
111,706,43,0
111,582,60,12
111,621,10,0
111,441,11,0
111,445,32,1
111,466,13,0
111,504,25,16
111,496,36,156
111,741,33,16
111,513,13,0
111,889,51,2
111,867,6,31
111,525,18,8
111,809,14,0
111,461,13,10
111,420,17,0
111,250,15,21
111,893,14,0
111,702,25,14
111,797,26,167
111,674,21,9
111,886,48,13
111,854,22,0
111,656,36,7
111,378,4,2
111,38,1,0
111,909,18,28
111,164,24,2
111,434,16,0
111,346,40,17
111,959,63,0
111,882,4,14
111,63,24,26
111,628,19,191
111,71,21,9
111,753,2,0
111,339,33,0
111,634,42,4
111,751,12,0
111,487,8,4
111,488,16,0
111,771,2,4
111,720,13,0
111,580,0,8
111,744,1,0
111,447,5,2
111,20,1,0
111,908,25,36
111,122,16,8
111,491,22,9
111,527,19,0
111,183,6,1
111,213,2,12
111,253,8,10
111,603,19,2
111,489,27,10
111,660,8,2
111,97,11,0
111,453,2,12
111,464,10,0
111,533,4,2
111,18,7,0
111,638,8,3
111,460,2,20
111,465,3,0
111,159,4,12
111,424,3,0
111,477,4,0
111,653,2,2
111,677,23,13
111,343,34,0
111,650,2,2
111,894,2,8
111,117,7,16
111,374,4,0
111,184,6,0
111,478,22,0
111,880,9,10
111,14,11,0
111,72,12,176
111,59,19,1
111,615,4,4
111,110,4,4
111,211,8,39
111,34,4,13
111,245,8,36
111,413,0,14
111,502,6,6
111,725,3,1
111,884,4,0
111,120,3,0
111,520,5,0
111,165,2,4
111,531,4,0
111,160,3,0
111,779,11,0
111,921,12,0
111,172,11,1
111,99,11,0
111,210,0,6
111,55,2,0
111,290,2,12
111,387,11,6
111,428,13,0
111,486,13,0
111,156,13,0
111,74,11,0
111,39,13,0
111,62,19,8
111,642,11,0
111,119,2,0
111,248,4,0
111,198,2,0
111,793,2,0
111,401,2,0
111,222,3,0
111,544,5,0
111,77,1,2
111,106,3,1
111,275,2,0
111,118,1,3
111,197,5,0
111,372,2,0
111,577,7,0
111,43,4,0
111,435,1,4
111,440,0,1
111,874,1,0
111,407,2,0
112,797,30,9
112,702,26,34
112,487,7,4
112,245,14,8
112,637,86,16
112,836,48,35
112,628,13,136
112,346,33,29
112,122,9,7
112,656,16,0
112,908,9,0
112,72,6,82
112,886,27,54
112,489,28,8
112,246,65,236
112,691,74,8
112,741,35,80
112,261,55,0
112,582,76,17
112,866,63,180
112,445,34,12
112,751,8,3
112,809,4,0
112,420,5,1
112,250,7,6
112,164,21,4
112,378,15,6
112,615,2,2
112,295,2,0
112,222,2,0
112,79,14,44
112,677,7,18
112,959,36,0
112,343,17,0
112,504,10,10
112,3,51,0
112,232,71,346
112,488,34,0
112,339,48,27
112,477,5,0
112,210,0,4
112,407,4,0
112,205,63,9
112,110,2,6
112,117,10,0
112,270,10,0
112,889,60,10
112,634,28,10
112,513,33,3
112,496,52,68
112,464,9,0
112,527,10,12
112,603,14,2
112,267,4,13
112,213,10,0
112,771,0,1
112,884,0,1
112,38,10,9
112,626,17,0
112,236,27,3
112,674,24,0
112,71,25,17
112,491,16,10
112,59,16,1
112,854,19,17
112,34,7,9
112,478,7,0
112,14,2,0
112,160,2,2
112,172,7,0
112,909,7,28
112,434,13,0
112,882,4,42
112,63,25,0
112,183,6,4
112,706,23,0
112,372,2,12
112,62,14,4
112,486,14,2
112,577,8,0
112,211,2,34
112,158,23,0
112,193,17,3
112,156,20,0
112,428,18,6
112,39,18,0
112,74,12,0
112,642,12,0
112,387,14,18
112,97,6,0
112,252,0,2
112,99,5,0
112,779,5,13
112,921,5,0
112,720,5,0
112,159,5,6
112,120,1,38
112,867,11,2
112,531,2,0
112,18,2,0
112,525,4,0
112,880,5,21
112,460,0,18
112,447,2,0
112,461,2,0
112,424,2,0
112,198,3,1
112,425,2,0
112,453,0,4
112,253,2,0
112,502,4,13
112,165,7,2
112,184,9,4
112,923,2,30
112,763,4,2
112,939,25,0
112,544,0,34
112,162,2,28
112,242,2,0
112,272,7,0
112,466,2,0
112,660,1,2
112,441,2,0
112,401,3,0
112,533,1,0
112,248,1,2
112,653,4,0
112,638,2,2
112,520,3,0
112,753,2,0
112,435,1,0
112,650,0,1
112,894,1,0
113,923,2,63
113,939,38,0
113,34,0,18
113,797,19,21
113,886,38,14
113,71,23,16
113,702,24,14
113,854,18,34
113,491,22,16
113,489,30,15
113,59,17,2
113,674,15,64
113,164,17,1
113,763,15,2
113,582,77,1
113,246,33,619
113,741,50,48
113,691,74,0
113,889,63,2
113,496,39,94
113,261,65,0
113,158,18,0
113,513,14,4
113,205,67,6
113,3,61,22
113,866,49,11
113,677,8,28
113,478,7,0
113,908,12,36
113,959,62,0
113,656,21,19
113,72,8,0
113,343,19,3
113,14,7,0
113,232,80,50
113,339,60,1
113,159,1,19
113,106,3,0
113,445,17,0
113,634,44,11
113,706,52,0
113,236,50,20
113,637,68,0
113,628,10,63
113,428,7,0
113,156,7,0
113,577,3,0
113,387,3,12
113,642,3,0
113,63,15,0
113,486,5,2
113,434,11,0
113,62,4,4
113,79,15,58
113,97,6,0
113,346,9,13
113,909,6,42
113,74,3,0
113,39,7,0
113,122,5,9
113,779,0,13
113,198,13,0
113,487,7,1
113,464,12,0
113,401,5,0
113,248,3,2
113,533,1,0
113,488,11,22
113,253,7,0
113,836,30,10
113,660,4,12
113,193,38,0
113,38,8,2
113,378,4,11
113,461,2,1
113,525,3,0
113,771,4,3
113,270,14,0
113,267,8,7
113,477,6,1
113,882,6,0
113,252,8,2
113,183,5,2
113,527,9,11
113,603,13,2
113,213,3,14
113,867,8,6
113,453,4,1
113,250,4,5
113,809,6,0
113,420,2,0
113,753,2,10
113,441,1,144
113,162,9,0
113,272,9,0
113,544,6,34
113,466,8,1
113,504,10,17
113,621,8,0
113,222,6,0
113,117,7,0
113,118,2,0
113,626,3,0
113,880,1,5
113,413,0,14
113,884,2,0
113,502,10,2
113,725,2,3
113,211,1,9
113,165,4,0
113,184,6,1
113,435,2,0
113,447,1,0
113,531,6,0
113,751,4,0
113,242,4,0
113,322,1,0
113,424,2,0
113,650,2,1
113,894,1,0
113,372,2,2
113,694,0,58
113,520,3,2
113,120,2,0
113,874,2,0
113,119,1,0
113,793,2,0
113,245,0,5
113,77,0,2
113,921,1,0
113,295,3,0
113,465,1,0
113,638,4,0
113,615,0,8
113,172,2,0
113,160,2,0
113,429,2,0
113,510,2,0
114,886,32,22
114,489,18,12
114,71,12,6
114,491,14,20
114,702,23,9
114,378,7,9
114,38,5,6
114,246,59,470
114,236,63,95
114,339,51,4
114,691,63,0
114,582,72,12
114,741,32,0
114,372,3,16
114,486,8,4
114,854,9,36
114,59,9,1
114,959,28,12
114,656,13,2
114,908,14,0
114,909,3,31
114,674,11,32
114,72,4,66
114,797,22,3
114,14,4,0
114,343,14,1
114,478,9,2
114,677,16,31
114,496,79,44
114,232,103,83
114,866,70,45
114,525,8,13
114,809,10,0
114,420,6,1
114,250,7,9
114,461,7,0
114,893,6,3
114,447,4,6
114,272,21,0
114,106,0,9
114,424,5,0
114,465,6,0
114,743,1,0
114,923,2,34
114,939,28,0
114,3,66,44
114,164,11,4
114,477,3,0
114,836,42,48
114,253,6,3
114,172,6,0
114,628,14,11
114,99,9,0
114,779,4,0
114,921,9,0
114,346,28,15
114,63,10,0
114,122,5,9
114,720,4,0
114,261,54,3
114,205,48,0
114,159,6,3
114,751,11,0
114,650,5,0
114,778,0,2
114,18,8,0
114,464,14,4
114,62,4,4
114,117,8,1
114,889,27,10
114,34,2,20
114,706,39,14
114,156,9,0
114,183,3,1
114,158,15,0
114,445,35,9
114,637,78,1
114,653,1,0
114,79,24,36
114,634,17,0
114,193,21,218
114,245,4,0
114,162,26,0
114,504,32,0
114,211,1,20
114,513,2,0
114,884,2,1
114,466,27,6
114,270,10,8
114,753,3,0
114,488,10,0
114,252,10,2
114,441,10,0
114,184,23,0
114,77,0,2
114,413,0,14
114,725,3,0
114,267,4,2
114,603,10,2
114,502,6,0
114,453,2,0
114,626,5,50
114,242,2,84
114,867,7,1
114,793,4,0
114,460,4,0
114,387,0,14
114,428,4,0
114,39,4,0
114,322,2,5
114,638,2,1
114,401,2,0
114,198,3,2
114,527,0,6
114,118,2,0
114,577,4,0
114,621,4,0
114,882,4,0
114,434,5,0
114,20,0,8
114,544,6,34
114,333,1,0
114,487,3,2
114,520,2,4
114,120,1,0
114,880,1,0
114,147,1,0
114,119,3,1
114,763,2,6
114,510,2,0
114,429,2,0
114,213,2,0
114,55,0,8
114,615,0,6
114,165,2,0
115,246,97,695
115,691,115,0
115,637,142,11
115,339,98,7
115,866,96,564
115,582,135,1
115,232,152,68
115,741,47,112
115,236,89,51
115,110,2,8
115,615,10,13
115,165,9,11
115,502,12,14
115,959,56,0
115,889,83,9
115,634,58,2
115,184,54,2
115,205,94,0
115,193,50,190
115,3,115,46
115,706,92,0
115,261,140,6
115,923,6,71
115,939,58,0
115,119,1,4
115,445,68,2
115,496,161,90
115,158,68,0
115,520,6,2
115,487,11,5
115,172,6,0
115,295,2,0
115,270,8,0
115,836,50,21
115,603,36,2
115,626,30,32
115,272,45,35
115,122,12,20
115,656,26,4
115,694,4,80
115,797,16,17
115,628,10,60
115,621,38,3
115,874,4,0
115,79,25,114
115,252,12,4
115,674,12,0
115,434,8,0
115,59,14,0
115,164,19,2
115,183,8,3
115,854,17,0
115,489,25,0
115,378,11,19
115,71,16,20
115,702,20,8
115,491,15,12
115,120,3,1
115,886,35,27
115,267,11,10
115,880,3,12
115,250,12,35
115,525,10,6
115,461,11,6
115,893,10,0
115,420,12,15
115,504,13,57
115,544,2,144
115,162,28,0
115,466,21,10
115,441,10,0
115,488,36,0
115,34,3,46
115,38,23,4
115,245,4,5
115,160,7,0
115,429,4,6
115,660,12,0
115,198,7,0
115,809,14,0
115,159,8,11
115,867,27,5
115,751,23,0
115,513,32,4
115,763,10,12
115,477,5,1
115,464,16,3
115,638,0,1
115,322,0,14
115,527,10,0
115,531,4,0
115,908,13,51
115,213,5,4
115,253,8,0
115,259,6,0
115,435,0,2
115,677,5,21
115,72,1,34
115,453,2,4
115,533,3,0
115,510,2,2
115,222,1,2
115,248,5,0
115,428,3,2
115,39,4,0
115,156,6,0
115,242,10,114
115,650,6,0
115,460,6,0
115,413,0,14
115,725,2,0
115,884,4,0
115,343,11,0
115,779,2,36
115,18,2,0
115,118,2,0
115,401,2,0
115,432,2,0
115,577,3,0
115,63,12,0
115,486,3,0
115,346,16,10
115,909,4,14
115,62,15,15
115,387,3,2
115,642,3,0
115,74,3,0
115,47,0,1
115,793,4,0
115,424,4,0
115,465,5,0
115,882,2,0
115,211,2,30
115,407,0,3
115,43,2,0
115,720,2,0
115,921,2,0
115,99,2,0
115,478,3,0
115,20,2,15
115,447,5,0
115,14,1,0
115,106,1,0
115,117,0,1
116,544,4,206
116,836,55,13
116,691,41,0
116,751,24,46
116,637,78,7
116,162,24,0
116,866,42,65
116,232,72,64
116,242,20,142
116,496,33,0
116,246,42,248
116,272,21,4
116,339,42,13
116,466,14,12
116,488,28,0
116,261,60,1
116,236,37,50
116,445,31,0
116,513,8,2
116,741,28,32
116,159,10,14
116,867,18,29
116,193,17,69
116,158,26,0
116,706,34,14
116,504,8,7
116,79,16,56
116,441,2,0
116,3,42,15
116,252,4,0
116,205,32,7
116,621,9,0
116,582,42,0
116,245,9,31
116,270,17,6
116,603,7,2
116,267,4,7
116,172,10,1
116,160,8,0
116,797,26,37
116,702,19,15
116,211,6,34
116,491,17,5
116,854,22,16
116,71,17,1
116,489,32,2
116,59,15,7
116,886,45,36
116,889,33,0
116,322,0,6
116,525,9,12
116,420,15,9
116,809,17,0
116,634,28,3
116,119,0,3
116,198,9,0
116,106,1,4
116,461,8,4
116,250,13,0
116,893,9,6
116,510,2,3
116,923,3,44
116,660,10,16
116,210,4,6
116,165,4,2
116,615,2,6
116,464,34,1
116,38,14,7
116,117,7,8
116,656,15,2
116,477,6,1
116,387,0,38
116,428,12,0
116,39,14,0
116,156,19,0
116,164,15,8
116,487,13,34
116,435,3,0
116,122,17,9
116,908,14,34
116,909,2,28
116,882,4,0
116,346,18,4
116,628,20,4
116,959,31,1
116,63,16,0
116,434,9,0
116,343,18,0
116,183,8,3
116,793,6,3
116,424,6,0
116,460,6,0
116,465,7,0
116,650,10,0
116,502,4,2
116,674,10,0
116,677,12,23
116,222,1,1
116,18,2,1
116,725,3,0
116,753,0,4
116,72,2,120
116,921,10,0
116,99,8,0
116,478,12,0
116,720,8,0
116,14,2,0
116,184,16,0
116,694,4,32
116,520,7,4
116,374,0,14
116,638,5,0
116,253,7,0
116,378,6,10
116,34,4,6
116,880,3,28
116,134,0,52
116,77,2,0
116,527,4,0
116,120,5,0
116,295,2,0
116,884,2,0
116,213,6,0
116,43,2,0
116,447,3,0
116,248,1,0
116,401,1,0
116,763,4,6
116,429,2,0
116,47,3,0
116,62,4,0
116,626,2,0
116,372,0,10
116,486,2,0
116,577,2,0
116,939,40,0
116,440,0,1
116,110,2,1
116,771,1,0
116,20,1,0
116,653,2,2
116,453,0,8
116,533,2,0
117,20,1,8
117,809,9,0
117,250,15,20
117,461,10,0
117,447,6,0
117,420,12,6
117,525,8,7
117,867,8,8
117,893,8,6
117,246,86,798
117,236,86,87
117,272,27,76
117,880,3,2
117,120,1,0
117,183,4,0
117,582,121,18
117,706,67,8
117,232,123,46
117,637,117,14
117,261,90,0
117,122,4,6
117,164,9,9
117,245,3,0
117,79,7,22
117,378,4,7
117,886,30,15
117,677,6,26
117,134,0,36
117,520,2,1
117,527,16,10
117,295,6,0
117,477,2,0
117,193,56,88
117,488,16,0
117,445,33,2
117,741,53,98
117,158,36,0
117,205,107,10
117,889,87,7
117,513,18,0
117,691,117,2
117,3,75,23
117,339,93,92
117,959,71,7
117,634,61,1
117,184,58,0
117,866,86,392
117,533,4,4
117,253,12,0
117,211,2,22
117,797,18,8
117,702,15,8
117,489,22,1
117,71,19,9
117,59,8,1
117,34,2,33
117,854,8,16
117,674,6,0
117,491,10,3
117,343,10,0
117,466,8,0
117,72,4,38
117,222,2,6
117,487,11,2
117,198,2,4
117,270,19,0
117,464,20,1
117,440,0,5
117,38,4,2
117,159,0,10
117,656,10,0
117,502,6,7
117,836,21,4
117,504,7,4
117,496,28,0
117,921,10,0
117,213,13,0
117,725,5,2
117,660,11,16
117,248,4,2
117,14,2,0
117,478,4,0
117,908,12,34
117,110,3,6
117,615,9,12
117,259,7,4
117,435,7,8
117,626,21,0
117,603,27,4
117,621,21,0
117,165,7,4
117,172,4,0
117,131,0,10
117,62,3,0
117,210,3,8
117,771,1,0
117,99,6,4
117,267,3,11
117,531,4,0
117,653,4,0
117,753,2,0
117,882,2,4
117,387,2,18
117,156,8,0
117,160,3,0
117,793,0,1
117,650,1,0
117,923,0,62
117,939,52,0
117,119,2,23
117,63,5,0
117,346,4,4
117,628,6,0
117,720,2,0
117,428,6,0
117,39,6,0
117,453,4,0
117,763,9,2
117,884,2,1
117,871,0,2
117,374,0,14
117,638,8,0
117,162,7,0
117,441,4,0
117,55,2,0
117,909,1,14
117,43,2,0
117,401,1,0
117,117,2,7
117,322,3,9
117,845,2,0
117,80,0,5
117,751,6,0
117,460,1,9
117,580,0,6
117,434,2,0
117,544,0,34
117,242,2,0
118,246,87,366
118,272,22,14
118,582,65,3
118,259,6,12
118,322,8,9
118,346,33,26
118,628,30,92
118,250,13,23
118,488,30,47
118,339,63,57
118,232,74,85
118,836,64,27
118,637,74,14
118,923,6,106
118,763,11,6
118,939,93,0
118,120,0,36
118,634,25,1
118,674,11,0
118,702,19,24
118,797,29,17
118,487,5,34
118,489,34,7
118,520,5,1
118,434,10,0
118,854,18,48
118,164,15,3
118,880,5,0
118,245,8,46
118,378,11,21
118,183,8,2
118,34,7,4
118,886,30,19
118,71,18,25
118,122,11,5
118,477,7,0
118,72,4,92
118,184,20,0
118,691,57,0
118,866,70,46
118,491,18,12
118,59,15,0
118,867,14,30
118,809,11,8
118,420,8,6
118,401,7,0
118,3,30,21
118,193,16,95
118,205,45,0
118,261,44,0
118,741,36,28
118,236,50,68
