timestamp,i,j,duration
32960,14,259,20
32960,215,1362,20
32960,245,880,20
32960,14,628,20
32960,99,880,20
32960,77,441,20
32960,99,259,20
32960,3,1323,20
32980,378,1090,20
32980,440,1260,20
32980,160,642,20
32980,15,464,20
32980,164,1204,20
32980,259,653,20
32980,574,642,20
32980,464,751,20
32980,198,267,20
32980,160,574,20
32980,460,653,20
33000,74,429,20
33000,27,245,20
33000,574,642,20
33000,20,77,20
33000,160,642,20
33000,198,267,20
33000,160,574,20
33000,3,1323,20
33020,1245,1492,20
33020,3,441,20
33020,160,642,20
33020,27,544,20
33020,34,970,20
33020,14,653,20
33020,574,642,20
33020,99,245,20
33020,215,426,20
33020,14,27,20
33020,215,441,20
33020,34,259,20
33020,160,574,20
33020,653,880,20
33020,198,267,20
33040,426,1362,20
33040,77,1362,20
33040,440,1260,20
33040,14,259,20
33040,27,544,20
33040,34,884,20
33040,74,1362,20
33040,295,544,20
33040,259,628,20
33040,99,295,20
33040,544,909,20
33040,215,426,20
33040,295,628,20
33040,215,985,20
33060,34,653,20
33060,27,544,20
33060,34,460,20
33060,245,909,20
33060,27,295,20
33060,460,884,20
33060,544,880,20
33060,295,628,20
33060,295,544,20
33060,14,653,20
33060,440,1245,20
33060,14,160,20
33060,603,649,20
33060,147,440,20
33060,34,884,20
33060,14,544,20
33060,1204,1492,20
33060,3,1245,20
33060,77,429,20
33060,245,880,20
33060,245,653,20
33060,160,259,20
33080,544,628,20
33080,245,628,20
33080,544,880,20
33080,74,215,20
33080,245,259,20
33080,34,884,20
33080,259,653,20
33080,74,1492,20
33080,215,1209,20
33080,173,884,20
33080,74,441,20
33080,77,1323,20
33080,27,295,20
33100,122,147,20
33100,27,160,20
33100,122,1362,20
33100,603,649,20
33100,147,1245,20
33100,77,1362,20
33100,122,1090,20
33100,14,909,20
33100,544,909,20
33100,426,1260,20
33100,429,1323,20
33100,14,34,20
33100,985,1090,20
33100,99,295,20
33100,99,160,20
33100,14,27,20
33100,147,429,20
33100,200,874,20
33120,259,628,20
33120,603,649,20
33120,1204,1245,20
33120,245,259,20
33120,3,426,20
33120,34,884,20
33120,245,544,20
33120,544,909,20
33120,322,779,20
33120,211,322,20
33120,245,909,20
33120,147,1204,20
33120,200,874,20
33120,3,1492,20
33140,99,909,20
33140,544,628,20
33140,378,426,20
33140,27,544,20
33140,14,909,20
33140,322,893,20
33140,322,779,20
33140,27,653,20
33140,77,122,20
33140,160,880,20
33140,653,880,20
33140,27,295,20
33140,173,544,20
33140,441,1245,20
33140,200,874,20
33140,880,909,20
33140,20,122,20
33140,440,1323,20
33140,34,173,20
33140,117,475,20
33140,378,1260,20
33140,34,880,20
33140,99,295,20
33140,378,1245,20
33140,77,97,20
33140,544,653,20
33140,14,99,20
33140,577,1485,20
33140,122,1245,20
33160,3,1362,20
33160,1204,1492,20
33160,272,779,20
33160,147,378,20
33160,222,793,20
33160,261,642,20
33160,34,884,20
33160,74,985,20
33160,322,893,20
33160,322,577,20
33160,74,426,20
33160,172,743,20
33160,215,1204,20
33160,295,628,20
33160,20,378,20
33160,27,295,20
33160,215,441,20
33160,77,378,20
33160,215,985,20
33180,99,909,20
33180,147,429,20
33180,295,628,20
33180,272,779,20
33180,34,544,20
33180,34,884,20
33180,20,378,20
33180,74,985,20
33180,215,1209,20
33180,429,1204,20
33180,261,642,20
33180,20,1323,20
33180,378,440,20
33180,3,1204,20
33180,322,771,20
33180,378,1492,20
33180,429,1090,20
33200,160,544,20
33200,122,429,20
33200,603,649,20
33200,74,147,20
33200,122,378,20
33200,147,1492,20
33200,378,429,20
33200,34,884,20
33200,97,147,20
33200,261,642,20
33200,884,909,20
33200,99,160,20
33200,74,1323,20
33200,20,122,20
33200,20,215,20
33200,99,628,20
33200,34,909,20
33200,215,1323,20
33200,184,893,20
33200,429,1090,20
33200,215,985,20
33220,122,1260,20
33220,3,147,20
33220,74,1492,20
33220,884,909,20
33220,27,295,20
33220,215,1090,20
33220,15,498,20
33220,1245,1323,20
33220,261,642,20
33220,14,653,20
33220,34,909,20
33220,603,649,20
33220,378,1260,20
33220,34,884,20
33220,27,160,20
33220,99,295,20
33220,172,743,20
33220,426,1492,20
33220,215,1323,20
33220,122,440,20
33220,74,97,20
33220,215,1245,20
33220,743,771,20
33220,147,1492,20
33220,3,544,20
33220,74,1323,20
33220,215,1209,20
33220,160,295,20
33240,743,771,20
33240,160,295,20
33240,20,97,20
33240,89,1204,20
33240,20,215,20
33240,245,295,20
33240,378,1260,20
33240,261,642,20
33240,34,884,20
33240,74,77,20
33240,74,985,20
33240,3,74,20
33240,160,880,20
33240,3,1090,20
33240,248,322,20
33240,34,909,20
33240,99,880,20
33240,164,173,20
33240,77,215,20
33240,99,245,20
33240,603,649,20
33260,3,97,20
33260,20,97,20
33260,89,1204,20
33260,248,510,20
33260,74,378,20
33260,378,1323,20
33260,34,909,20
33260,577,743,20
33260,259,653,20
33260,74,985,20
33260,259,295,20
33260,426,985,20
33260,245,909,20
33260,164,173,20
33260,261,642,20
33260,603,649,20
33280,122,1492,20
33280,122,440,20
33280,89,1204,20
33280,215,1492,20
33280,20,1492,20
33280,215,378,20
33280,3,426,20
33280,77,429,20
33280,387,649,20
33280,429,985,20
33280,74,1245,20
33280,387,603,20
33280,259,295,20
33280,172,743,20
33280,215,426,20
33280,3,1090,20
33280,20,378,20
33280,164,173,20
33280,160,880,20
33280,261,642,20
33280,603,649,20
33300,74,77,20
33300,378,1260,20
33300,89,1204,20
33300,1245,1323,20
33300,97,378,20
33300,261,642,20
33300,99,160,20
33300,387,649,20
33300,387,603,20
33300,3,1323,20
33300,77,97,20
33300,440,1492,20
33300,160,880,20
33300,3,1492,20
33300,261,574,20
33320,99,909,20
33320,426,1090,20
33320,985,1323,20
33320,14,99,20
33320,74,215,20
33320,245,295,20
33320,378,1260,20
33320,261,642,20
33320,295,628,20
33320,97,1090,20
33320,245,259,20
33320,387,603,20
33320,14,653,20
33320,653,909,20
33320,27,628,20
33320,245,909,20
33320,74,985,20
33320,1090,1260,20
33320,14,259,20
33340,99,909,20
33340,74,1209,20
33340,215,426,20
33340,574,642,20
33340,387,603,20
33340,232,272,20
33340,14,27,20
33340,20,97,20
33340,160,880,20
33340,261,574,20
33340,39,465,20
33340,3,429,20
33340,160,628,20
33340,261,642,20
33340,880,909,20
33340,3,1090,20
33340,20,215,20
33340,259,653,20
33340,27,628,20
33340,99,295,20
33340,77,97,20
33340,259,909,20
33340,3,378,20
33340,97,1090,20
33340,429,440,20
33360,27,99,20
33360,99,909,20
33360,259,628,20
33360,215,1090,20
33360,160,880,20
33360,261,642,20
33360,215,426,20
33360,3,985,20
33360,27,160,20
33360,880,909,20
33360,387,603,20
33360,14,653,20
33360,215,1209,20
33360,27,628,20
33360,99,880,20
33360,14,34,20
33360,440,1492,20
33360,172,248,20
33360,77,215,20
33380,147,1492,20
33380,259,628,20
33380,89,1204,20
33380,160,295,20
33380,261,642,20
33380,14,259,20
33380,387,649,20
33380,1260,1323,20
33380,34,880,20
33380,387,603,20
33380,119,366,20
33380,261,434,20
33380,74,122,20
33380,122,1245,20
33380,160,880,20
33380,14,99,20
33380,14,160,20
33380,603,649,20
33400,27,99,20
33400,122,1492,20
33400,74,1209,20
33400,378,1260,20
33400,261,642,20
33400,97,1090,20
33400,387,603,20
33400,27,628,20
33400,20,426,20
33400,440,1492,20
33400,20,97,20
33400,122,440,20
33400,27,295,20
33420,27,99,20
33420,77,429,20
33420,72,753,20
33420,97,1492,20
33420,261,642,20
33420,295,628,20
33420,259,653,20
33420,97,215,20
33420,387,603,20
33420,215,426,20
33420,34,909,20
33420,20,1323,20
33420,77,122,20
33420,122,1245,20
33420,27,295,20
33440,245,880,20
33440,1245,1492,20
33440,122,1492,20
33440,261,642,20
33440,20,122,20
33440,232,272,20
33440,429,1323,20
33440,259,295,20
33440,429,1492,20
33440,215,440,20
33440,160,259,20
33440,122,1323,20
33460,985,1090,20
33460,259,880,20
33460,215,1090,20
33460,603,649,20
33460,20,1492,20
33460,160,628,20
33460,3,440,20
33460,232,272,20
33460,14,295,20
33460,20,77,20
33460,3,429,20
33460,14,880,20
33460,97,1492,20
33460,14,27,20
33460,160,259,20
33460,429,1090,20
33460,27,295,20
33480,510,743,20
33480,513,743,20
33480,245,628,20
33480,14,295,20
33480,97,440,20
33480,162,464,20
33480,14,27,20
33480,20,97,20
33480,27,295,20
33480,74,147,20
33480,3,426,20
33480,20,122,20
33480,440,1323,20
33480,74,122,20
33480,245,880,20
33480,261,884,20
33480,147,1260,20
33480,122,1260,20
33480,245,653,20
33480,27,99,20
33480,3,97,20
33480,74,215,20
33480,122,378,20
33480,97,147,20
33480,259,653,20
33480,3,215,20
33480,1090,1492,20
33480,378,1245,20
33480,215,1323,20
33480,1323,1492,20
33480,269,743,20
33480,272,921,20
33480,99,628,20
33480,99,880,20
33480,160,259,20
33480,3,1492,20
33500,510,743,20
33500,378,1090,20
33500,99,160,20
33500,14,27,20
33500,1090,1323,20
33500,27,653,20
33500,119,270,20
33500,3,122,20
33500,77,147,20
33500,261,884,20
33500,14,160,20
33500,20,985,20
33500,259,880,20
33500,122,215,20
33500,74,215,20
33500,628,880,20
33500,74,985,20
33500,3,215,20
33500,1209,1323,20
33500,122,440,20
33500,27,880,20
33500,14,259,20
33500,172,577,20
33500,172,513,20
33500,3,1260,20
33500,378,440,20
33500,3,20,20
33500,99,880,20
33500,97,1323,20
33500,77,215,20
33520,510,743,20
33520,147,1323,20
33520,14,259,20
33520,172,577,20
33520,248,577,20
33520,74,77,20
33520,741,886,20
33520,99,628,20
33520,172,513,20
33520,14,653,20
33520,261,884,20
33520,378,440,20
33520,122,440,20
33520,147,378,20
33540,510,743,20
33540,162,242,20
33540,706,923,20
33540,245,259,20
33540,741,886,20
33540,15,242,20
33540,147,1323,20
33540,14,880,20
33540,27,653,20
33540,160,880,20
33540,27,295,20
33540,269,513,20
33540,160,628,20
33540,77,147,20
33540,14,245,20
33540,261,884,20
33540,160,245,20
33540,1245,1260,20
33540,27,99,20
33540,440,1260,20
33540,434,574,20
33540,147,1245,20
33540,628,880,20
33540,259,653,20
33540,15,162,20
33540,215,1209,20
33540,122,440,20
33540,574,642,20
33540,245,295,20
33540,160,259,20
33540,99,628,20
33540,97,1323,20
33540,99,259,20
33560,259,628,20
33560,122,1260,20
33560,706,923,20
33560,245,259,20
33560,122,1090,20
33560,574,642,20
33560,14,880,20
33560,99,160,20
33560,20,1323,20
33560,14,27,20
33560,27,653,20
33560,248,577,20
33560,269,513,20
33560,14,653,20
33560,261,884,20
33560,160,245,20
33560,259,653,20
33560,97,122,20
33560,27,880,20
33560,245,295,20
33560,245,880,20
33560,74,1323,20
33560,20,74,20
33560,99,880,20
33560,99,259,20
33580,510,743,20
33580,97,426,20
33580,706,923,20
33580,245,259,20
33580,741,886,20
33580,14,880,20
33580,122,1090,20
33580,27,653,20
33580,653,880,20
33580,27,295,20
33580,160,628,20
33580,1090,1260,20
33580,741,1492,20
33580,99,245,20
33580,261,884,20
33580,14,160,20
33580,20,985,20
33580,259,880,20
33580,27,245,20
33580,426,1260,20
33580,1209,1323,20
33580,122,440,20
33580,14,259,20
33580,97,1245,20
33580,74,1245,20
33580,20,74,20
33580,97,1323,20
33580,77,378,20
33600,510,743,20
33600,706,923,20
33600,245,259,20
33600,99,245,20
33600,39,959,20
33600,20,1323,20
33600,14,27,20
33600,322,510,20
33600,20,97,20
33600,27,295,20
33600,99,628,20
33600,1090,1245,20
33600,269,513,20
33600,160,628,20
33600,440,1090,20
33600,14,653,20
33600,261,884,20
33600,74,215,20
33600,27,245,20
33600,97,378,20
33600,259,653,20
33600,378,1245,20
33600,27,628,20
33600,215,1323,20
33600,160,259,20
33600,14,99,20
33600,245,880,20
33600,14,628,20
33600,172,248,20
33600,20,1260,20
33600,99,259,20
33620,27,295,20
33620,985,1323,20
33620,706,923,20
33620,122,378,20
33620,74,378,20
33620,20,77,20
33620,74,426,20
33620,20,440,20
33620,440,1090,20
33620,14,880,20
33620,378,1245,20
33620,261,884,20
33620,20,1323,20
33620,215,1323,20
33620,122,1245,20
33620,3,425,20
33620,14,160,20
33620,1090,1245,20
33640,99,628,20
33640,378,1090,20
33640,20,1209,20
33640,122,215,20
33640,74,215,20
33640,245,295,20
33640,74,77,20
33640,985,1323,20
33640,628,880,20
33640,378,1245,20
33640,259,653,20
33640,985,1245,20
33640,20,215,20
33640,706,923,20
33640,20,1245,20
33640,261,884,20
33640,99,880,20
33640,160,259,20
33640,97,122,20
33660,27,99,20
33660,99,653,20
33660,122,215,20
33660,14,295,20
33660,97,440,20
33660,122,378,20
33660,77,215,20
33660,14,259,20
33660,74,1260,20
33660,74,1209,20
33660,74,122,20
33660,20,1245,20
33660,261,884,20
33660,706,923,20
33660,215,1245,20
33660,20,378,20
33660,440,1245,20
33660,889,959,20
33660,27,295,20
33680,378,1090,20
33680,706,923,20
33680,74,1260,20
33680,20,440,20
33680,574,642,20
33680,20,426,20
33680,1090,1245,20
33680,160,628,20
33680,1090,1260,20
33680,295,628,20
33680,985,1245,20
33680,261,884,20
33680,14,160,20
33680,215,378,20
33680,259,653,20
33680,378,1323,20
33680,889,959,20
33680,215,1245,20
33680,77,215,20
33680,14,99,20
33680,259,295,20
33680,97,1323,20
33680,160,295,20
33700,122,1245,20
33700,97,401,20
33700,14,259,20
33700,706,923,20
33700,74,215,20
33700,122,378,20
33700,74,378,20
33700,295,628,20
33700,574,642,20
33700,160,628,20
33700,34,99,20
33700,122,1323,20
33700,261,884,20
33700,14,34,20
33700,20,1323,20
33700,215,1323,20
33700,97,1323,20
33700,34,880,20
33700,99,259,20
33700,160,259,20
33700,14,880,20
33720,378,1090,20
33720,706,923,20
33720,77,97,20
33720,39,959,20
33720,27,653,20
33720,160,880,20
33720,27,295,20
33720,1090,1245,20
33720,160,628,20
33720,295,628,20
33720,440,1090,20
33720,14,653,20
33720,261,884,20
33720,440,1245,20
33720,20,985,20
33720,259,880,20
33720,603,649,20
33720,34,880,20
33720,34,99,20
33720,27,628,20
33720,14,34,20
33720,122,440,20
33720,1245,1323,20
33720,426,985,20
33720,99,880,20
33720,160,295,20
33720,122,1323,20
33740,74,122,20
33740,706,923,20
33740,387,603,20
33740,429,779,20
33740,97,440,20
33740,122,1090,20
33740,72,894,20
33740,1090,1260,20
33740,295,628,20
33740,27,99,20
33740,603,649,20
33740,122,215,20
33740,215,378,20
33740,628,880,20
33740,259,653,20
33740,27,628,20
33740,74,97,20
33740,99,259,20
33740,97,1090,20
33740,99,880,20
33740,603,779,20
33740,649,779,20
33740,160,295,20
33760,99,653,20
33760,259,880,20
33760,215,1245,20
33760,706,923,20
33760,122,215,20
33760,34,259,20
33760,99,259,20
33760,20,77,20
33760,27,628,20
33760,440,1090,20
33760,378,440,20
33760,440,1260,20
33760,27,295,20
33760,77,97,20
33760,99,880,20
33760,295,628,20
33760,20,97,20
33760,122,1090,20
33760,97,122,20
33780,27,99,20
33780,378,1090,20
33780,259,628,20
33780,1090,1245,20
33780,706,923,20
33780,160,628,20
33780,160,259,20
33780,27,628,20
33780,34,295,20
33780,20,1245,20
33780,99,160,20
33780,99,259,20
33800,27,99,20
33800,378,1090,20
33800,27,34,20
33800,77,426,20
33800,14,295,20
33800,706,923,20
33800,74,1209,20
33800,14,99,20
33800,27,628,20
33800,259,628,20
33800,1090,1245,20
33800,99,628,20
33800,14,628,20
33800,261,880,20
33800,259,295,20
33800,426,985,20
33800,14,34,20
33800,27,295,20
33800,160,259,20
33800,74,97,20
33800,97,122,20
33820,97,1260,20
33820,27,99,20
33820,34,628,20
33820,20,1209,20
33820,706,923,20
33820,74,215,20
33820,886,1492,20
33820,694,859,20
33820,378,1323,20
33820,440,1090,20
33820,259,653,20
33820,74,1323,20
33820,440,1323,20
33820,259,295,20
33820,20,215,20
33820,99,160,20
33820,1090,1323,20
33820,160,259,20
33820,20,97,20
33820,99,259,20
33820,77,440,20
33840,97,1260,20
33840,27,99,20
33840,14,295,20
33840,259,653,20
33840,74,1209,20
33840,14,99,20
33840,14,259,20
33840,27,34,20
33840,14,653,20
33840,97,1090,20
33840,99,160,20
33840,97,985,20
33840,259,295,20
33840,122,1090,20
33840,706,923,20
33840,27,653,20
33840,160,259,20
33840,261,909,20
33840,27,295,20
33860,27,99,20
33860,215,1245,20
33860,14,295,20
33860,259,653,20
33860,27,259,20
33860,20,215,20
33860,14,99,20
33860,14,259,20
33860,440,1090,20
33860,14,653,20
33860,147,387,20
33860,261,859,20
33860,706,923,20
33860,259,295,20
33860,20,1209,20
33860,97,440,20
33860,20,426,20
33860,378,440,20
33860,97,1090,20
33860,27,295,20
33880,27,99,20
33880,1090,1245,20
33880,215,426,20
33880,74,215,20
33880,74,426,20
33880,97,378,20
33880,706,923,20
33880,259,295,20
33880,34,99,20
33880,97,440,20
33880,99,160,20
33880,34,259,20
33880,160,259,20
33880,74,97,20
33880,27,295,20
33900,99,653,20
33900,706,923,20
33900,160,295,20
33900,147,387,20
33900,259,295,20
33900,20,74,20
33900,99,160,20
33900,160,259,20
33900,77,215,20
33900,27,295,20
33920,27,99,20
33920,706,923,20
33920,160,295,20
33920,122,426,20
33920,14,653,20
33920,74,1323,20
33920,259,295,20
33920,285,866,20
33920,426,1323,20
33920,14,34,20
33920,20,426,20
33920,215,1323,20
33920,215,440,20
33920,99,259,20
33920,14,99,20
33920,27,295,20
33940,97,426,20
33940,14,295,20
33940,706,923,20
33940,20,215,20
33940,14,259,20
33940,99,160,20
33940,14,653,20
33940,20,122,20
33940,603,649,20
33940,259,295,20
33940,122,1090,20
33940,14,34,20
33940,20,378,20
33940,27,295,20
33940,99,259,20
33940,20,1209,20
33960,27,99,20
33960,426,1245,20
33960,14,27,20
33960,460,880,20
33960,706,923,20
33960,122,378,20
33960,14,99,20
33960,122,1090,20
33960,259,653,20
33960,20,74,20
33960,14,34,20
33960,285,866,20
33960,20,77,20
33960,378,1245,20
33960,99,160,20
33960,378,440,20
33960,122,440,20
33960,160,259,20
33960,27,295,20
33980,27,99,20
33980,378,1090,20
33980,99,160,20
33980,706,923,20
33980,74,215,20
33980,1245,1323,20
33980,285,866,20
33980,122,1090,20
33980,20,440,20
33980,119,520,20
33980,74,985,20
33980,378,440,20
33980,874,977,20
33980,426,440,20
33980,215,1323,20
33980,122,440,20
33980,99,259,20
33980,20,378,20
34000,674,744,20
34000,420,954,20
34000,215,1245,20
34000,14,295,20
34000,706,923,20
34000,1245,1323,20
34000,440,1245,20
34000,14,259,20
34000,77,1090,20
34000,74,1323,20
34000,285,866,20
34000,122,1323,20
34000,119,520,20
34000,14,34,20
34000,122,1245,20
34000,99,259,20
34000,77,378,20
34000,27,295,20
34020,80,706,20
34020,14,259,20
34020,74,215,20
34020,504,744,20
34020,122,426,20
34020,638,854,20
